team_id,team_name,score
6d25d3ef-73a0-423e-9332-a164feaaaa81,Kepler-452b,0
5b9086c3-73ae-4679-8684-8b4c6528aa2b,daniel caesar fan,0
3b81acad-8313-4d11-bae9-b7f107894f21,Tam,0
1396740c-b9c3-449d-bae2-1013ee93eb0d,Vardhan,0
15fb8267-d3d9-4159-beee-d27a923e9f29,Golden shiner,0
5130dde0-6cd2-4621-84dc-8fe5c976da6e,Infinite_Prosperity,0
b44693c4-e694-4b94-8ada-62cd896bd4c1,BEST,0
9064bdc9-0fd9-4362-9c22-f589cddc6ed5,Gammagng,0
8deb28fd-73a5-4462-9211-3cae02985ad2,Solo_123,0
04979ba6-fef3-4e90-9d4d-076ef9f38c89,alpha mirage,0
a7d09cdd-8e0e-484c-9784-bd6e94910e28,perk,0
4bca7246-f955-4089-9f24-b5b674ac1ef5,Dna,0
2462a69c-793f-4a77-8335-0d6514fcfd99,IMC Traders,0
e22b7e41-969d-4092-9a9b-dbd825e59d49,goydadyri,0
84d6e5e0-2d66-47b4-bfd8-8188fdc72dff,Defiantective,0
8285bd78-20d4-40b6-84c0-5a591047692f,Prospers,0
b008a4d0-3b07-4fba-8611-cf62426ec60d,FourFour,0
6ddf8f85-0b4f-49ef-a413-24c5e3cd4d5a,DoDoDei,0
bcc35d31-6341-4edd-a19a-f195ddb74b6e,Shark,0
43e459cb-0746-45c0-bb72-bc85a3c09dc1,Rorquals,0
24284f9b-43db-44f1-8422-e84f1bd256e5,Athe_rVortex,0
eb249bf9-ff17-4a73-9052-56a460cb395b,always short the vix,0
706351af-7db3-4d04-a9cf-688560d14db6,AK20,0
6e65918c-814c-49cb-9cbf-9f2703d3f4e1,Saturn_moon,0
b4985713-2bfe-4cf2-90bf-062e30a0044e,JustDoIt,0
70d3abf2-50b0-46c7-b0a2-6022a7461016,whenwillmylifebegin,0
5a085ffe-50e7-42d1-95f8-65ad0c2dbfb5,Mahadev,0
9516b18f-537d-4e3d-9d1d-993280e4b9b1,IMCx,0
fda39c6c-8f6f-43ea-9c21-ebaaafce89d1,already exists,0
6b9eb444-d485-4547-a12e-0b028a81b8b4,Task Force 141,0
467abeff-9f43-4bf4-8f52-761a7cb10159,Interstellarb,0
3619a10f-6d9b-420e-9b8c-fa6aa130eb2d,Lonely Kettle,0
a213278a-d2d9-42db-b6df-39b761c65c4c,bromamide,0
3b057a66-400d-42e4-97f6-1a53f71553a8,ANAKIN SKYWALKER,0
ccd6ff45-08a2-438d-8e40-c648adf67870,Psais,0
7df1dc80-f15b-470d-9c16-5a06d3173e35,Mancaciosii,0
fb75781a-00c2-4c57-87a6-daabd3a65a67,Jhen,0
23a0c3ea-8a1f-4f34-83bd-1baf4d11097d,Skibidi Sigma 67ers,0
9d9c0c39-f1e0-4407-964f-bbb2a7020e6b,LitoQuant,0
400128cf-c0cf-4e06-abd8-32bd30d6aa32,Solo Leveling HK,0
4599bde1-0467-4317-93b4-fb27e217aab6,Moves Like Jagger,0
2cd1e3a1-f9b9-4e20-93e6-1fb3ccb0f3ed,Sujal,0
bd395fa5-e245-409b-9a3f-9d6ab2d2dcf1,CodeHive,0
a70c610a-68bb-438a-8c24-052fb0a9b0e1,Ultimate_Sher,0
3c7cc4f1-d845-4298-a815-162bd8d85dff,naam nahi socha,0
f7449f1e-f5d9-45da-bb00-d2b8cf8775de,TerribleBeta,0
b52219fc-53c7-4770-8c3c-dccf3e262df6,ItWorksOnlyOnMyComputer,0
3f3b6e74-ef74-428a-8273-7139e79321cb,OnePunchMan,0
512645a9-9a52-4cf6-85f4-f54bced08fe9,alphacount,0
8d6d0b3c-d613-4724-a7e5-d17e54a7ad92,Toolbox,0
6ad7962c-7580-4ec9-ab3e-93009e1b8511,WaltonW,0
5622f801-a725-4cdc-acc2-be871ed7646d,HotShot,0
b1d745fc-193f-4be8-999e-c1885fb5c5aa,Orbit Alpha Hunters,0
479793d0-e18d-476b-a66f-228078d8c70f,TEAM RED,0
81407417-c4af-4a6d-98c2-0509b276f8ee,script,0
d34b3f54-a5f4-41a5-a8e2-cd2327865bdc,Xyzxyz,0
0f35b3dd-0350-412a-8887-7c9a1a12e7b0,1egend,0
aa33c35f-46f5-4d64-8b6c-71f5db74f354,Temporary333,0
b297f14d-c0d5-414b-8c9c-f0cf7e7355b3,NextGen,0
ec08fbae-437c-4d70-8276-b0c32880f95b,Holo,0
6c07cf81-63d3-4d3b-9c7a-2e985547b23a,FIREBORN,0
beb84713-5c07-4d38-9f19-6b571dc499a2,Red_Scythe,0
2dce80e5-cfc7-4f8c-a932-989379e539d6,NeelMoggers,0
7852054c-790a-438e-9ea3-7a58ddcbf37f,NEWDAQ,0
f4610e94-b633-4e40-9c07-9190e987550b,SG alpha,0
1b704127-2970-497f-bdbe-ed3a7b791eb2,Olympia,0
56face5b-d7f4-47b9-8fee-6580f5ca9d65,quant_syndicate,0
d81e87ac-e43f-42a6-b702-98346a8752f5,helop,0
95978b70-aed2-4892-b083-2a6bbf2566ee,Linux Capital1,0
405616cc-cd9f-4225-b357-85d79c2e24a8,elf,0
dce0900a-791e-45f5-bd40-a87662b92450,Galactus,0
f2d8cc39-fc85-4c7c-9055-f62703205fbd,DarthTrader,0
a378d2ae-99bb-4ff4-8a94-0075efafc289,brainless,0
6f029418-8e94-4d4f-9e4e-553c415f2e8b,StrawHat,0
40dd16f4-dfa6-4b76-838c-acfd7ee2b516,beeblebrox,0
db10196a-776b-4b9f-8856-6a8fd188cbd7,1111a,0
f6e9ebd2-abbf-48dd-9fd0-e98d13d7ec8a,ybh,0
b74d9fcf-d95c-4ffe-94be-fa4a1f2ac77d,Team TELOS,0
9a9c305c-cf4f-4314-b9e0-f68d127b509b,Team Galaxy,0
6c4ee79b-11b2-4f0e-822d-362d421af0ff,The Galaxy,0
30c5e2e4-d246-4010-93a8-8a0e045e4219,Lone wold,0
62c451f4-53e2-42be-bc3d-486bc9b46bd0,Desert Power,0
80016ccf-a85b-4524-81b0-e635d5e99381,Alpha Machine,0
56f67af3-8c17-433a-a266-520ba21c2768,redblue,0
89916b64-f264-4a47-a3fb-164e533f12ec,Maker,0
8d1d9175-842c-474c-a1ec-9cd6740710f0,solo_leveling,0
55952ebc-0f63-4790-8b6d-899e76394815,Galactical,0
48ae1c6e-b4c4-4593-98c3-a15f96243aad,Tinkly Finkly,0
476e8dce-369d-4c1e-824b-8a902e0d0b24,justinzeng,0
b74ad0ac-8b45-40c2-96c0-d4de32d03f21,HedgeBets,0
9be5bda8-24eb-40e2-a1d7-95fdba4c2334,Drift,0
deaeca61-2bdb-4d5f-a36c-1391ec2f8f84,Roorkeesrookie,0
312d1699-69da-43ad-963c-3241cd1c2ca3,BiscoffAndNutella,0
73c9401c-591e-4486-9a64-ac15cb51288a,Warrior_25,0
dda0e29e-287c-40ec-b95c-e9c8a6f20b64,Mono,0
bf76d6ee-6de4-40a1-a7c0-f3ee3b6fa226,NDE OFFICIAL,0
bea434f3-bf9b-4107-b71c-9ee4767a856f,KSMU,0
0facb7e2-a525-4326-b02b-f4191c329605,roorkeesrookies,0
48dc51da-ec9c-4948-bcb6-df3be2462677,eagle,0
e5c29d01-e138-4aa6-ab27-9c1a1514a000,NovaX,0
490cb835-f4c1-450c-a49e-26cc8f1ec6e8,KD6-3_7--Blade Runner,0
82c82c39-5b42-438f-bd68-e8fcecfed4f3,Quant-finco,0
34f32dd0-2b46-4947-9980-c6c6ded89094,Poker Batch,0
17f01c2a-a34b-4853-ade5-1b814c4c8e89,Crash in market,0
f2104c30-e7bb-4c6f-b9e5-b1e762409781,hihihi,0
296190e3-3cc0-47d9-9a5f-6679103cffef,Magic_runner,0
5ec6711c-d717-4c96-9c63-0e8b9e8b54fa,ava,0
a921b4b3-f797-4b39-bf80-0ed57078a5c9,Tommybuildds,0
6123dc58-7899-4a41-85c1-6b528b45dd4a,gRooted,0
7529915b-a080-4c2e-9935-a5ab362c6e4a,ShouldIDoThis,0
ce8eae26-bd8e-4b0f-952d-50e91b84c974,Teamalpha,0
0d36397a-d1e7-47ef-bfb0-7355f132dc70,LaaaLaaaLAAAAAA,0
93ae4ad8-ba89-4252-b2d0-d9567f5d1a4c,Brandnew,0
5d66256c-ec30-4b78-bd9b-4a165726b43b,Noob Trader,0
bb0e8f5c-c202-4d27-b608-c1f797cae79c,stavya,0
0a0efc24-9f88-41de-ae5f-a7dce2f719f2,Alt_F4,0
1d2a5cbc-5664-4515-ac1f-158b6c71fc02,Statistical Arbitrage,0
4304ac39-9f86-4861-b472-ba8adddb129f,Spacee,0
027d4d1b-1652-4f27-a9ab-c169895cc387,Pidofilez,0
3a1e64c7-ee5e-4c35-a4bb-39ba546276e3,67 Capital,0
327e4d67-ca25-4303-bcb0-9bbf4d4faf2d,QuantA,0
6e624833-2627-4885-a285-614c8021eb3a,TunTunMossi,0
4b535e0b-7087-4f5b-aae9-929440a90c2e,pod prosperity,0
d2788f3d-ee8d-4bd6-afe7-9680d14adb46,Team Valor,0
5e426eae-7114-45ae-9697-16c2fc0a476f,Pandas,0
5e8cdf25-0430-4870-8484-3722d0f99aac,Blue Destination,0
50be3bb1-273d-408a-bfb8-d26a075bf81d,Roadside Scammers,0
995f1ec1-840b-44a8-b215-e152f86122d2,dqdq,0
69816e5a-5abd-4731-af6f-7b2919854662,Akshat Goel,0
decf1ef5-c9a6-4a64-b6c6-3156d7bac54d,D6,0
8574019c-8021-4556-9d5e-abe3beb9b390,disruptors,0
f480832b-8d00-46d5-ad6d-4e75713a7fc1,Queens,0
4cc4ab58-0084-406f-b9a7-9ea554ebb7e8,Meduza Capital,0
3c5fb0ff-4d3b-4e55-831b-883d39d50636,segfault capital,0
2cbe2aec-dbe3-4ca3-80be-e694d2b10cd4,QueDesNo10DansMaTeam,0
b9c78e0e-6a89-4ac4-b34e-bb36fd7f12d5,James Bond,0
1c6490df-6391-420e-b05c-6187c484a5d1,Canton Isle II,0
79f68658-bbde-468d-ab83-91890434a2f2,tnayaj,0
be3f82cc-6bf6-4e9b-8bf7-153df5878f00,BetaQuant,0
6d924dbf-fafd-40ac-a9bb-381a109db395,Changing Places,0
d80f7431-a21b-4143-a887-b9084b55699c,Team- Risers,0
06cc29ef-8552-4b5a-8a19-eae159cb9971,FOGAN2718,0
987b2105-1d22-4a00-bd7f-b1ed03242580,CatchPt,0
b89f4876-84de-4d34-b2fa-fb1426641393,TradeBeta,0
54858766-20e8-4aa1-bc86-6fd1f8e8b874,Infinite Void,0
979cac3b-d6be-4e69-a909-a40c0a4fccf0,bakabakabaka,0
05305ac1-3070-496d-b039-5f88cc2005c8,Breaking Quants,0
cec532f1-ce8d-4fa4-b918-076664455b54,Nico,0
52a40205-8a0a-45d8-b3c4-9dcc37ad8d0a,beta,0
4ca3c966-94b8-4004-a524-6a19971e816e,Space Floppa Merchants,0
0c855915-fc44-408b-8158-f81f3bb8ef90,Heinie,0
01712ca9-b43f-482f-93bc-b602894e538c,logistics,0
7919df1b-b102-47e3-84fe-acca1f9e5f51,LordMugabe,0
c664c664-3d59-463a-aa85-31744024862a,Lyari Stock Exchange,0
149f3c15-0bdf-48cb-8c2e-4e5e59329b8a,Entropy Edge,0
93ed99cb-7de5-45d7-93c3-a60353a5bbc5,BluffKillers,0
6fccea79-788a-432c-adb7-c628c09de984,1123,0
75dca4a2-2b31-45fa-b170-39633d84f8ce,Planet hotdog,0
9a4a2ec4-f36b-467b-b10c-2967239d26d0,MaybeWinMaybeWin,0
2211afa1-2d4d-4c54-9e1f-f81e6cdfc294,Tokyo Revengers,0
3dd54bcf-629b-41ff-85cf-037d5196fd09,TradersOfTheGalaxy,0
e1cd31a7-2a4d-433f-ae09-e7d8e3044be3,Cooked,0
797deaaf-0c9f-457e-abef-1bc9c5cc821a,TJFC,0
e6ca3b4b-aef6-4a04-8ae5-f1144ca75b7e,Testing Testing,0
223af194-a692-4c47-a8b7-7bf8496d3c64,Satyam Mahajan,0
0c58ba4a-2983-461a-973c-de518493932c,Cloudman,0
be60cb24-6c16-4f88-8e64-68ac4bd955ce,b-all-in,0
9582ee53-6f92-4af2-b1cb-59ac7f626989,frequenz,0
13fcda35-aad2-4766-b09e-3249909087a7,Patriots,0
8f6bdb77-2f6c-48ae-b5fc-7a6585440364,Asgard,0
7bf8c131-4201-45df-acd7-f253b08f321d,Lowkey,0
f0fc0f50-6e3c-4af1-abe0-89b52ad0e6c8,Blau,0
7f3e086e-a7ff-42e7-883f-a010fd206bb8,TonyA,0
0d4b03b8-3063-4ba1-95a1-12aeda986b4a,Malamaal,0
57a40979-8f76-4088-9f99-b16c293ad715,AlphaFold,0
2670398a-7ed3-4c9f-9fd2-1cf064fb0e38,Knightfall Protocol,0
b0b27a99-d691-4446-a105-a536668cf3c4,GaussGlazer,0
82c591f1-2ded-4b78-a6ca-37dd5dd8c87b,Error,0
70caddb6-c32d-406e-9fd6-5922a27d0e76,meowmeowmeow,0
781933ae-ffb5-402f-a651-9f55684e6251,BeansOnBaguette,0
9c6f5600-4143-402e-a754-cd312cf28838,AHutch,0
d562385d-316c-4487-84d0-7b21c7afcdb4,R2026,0
2a03e3de-86b7-467d-9597-f36310aa95d7,UniTrads,0
d3c99495-2d8f-4946-ba59-68dc6c70aee9,neel,0
55a102ae-f879-4c35-b0d1-b8bb5f33128b,Atam bamb,0
825848be-49e1-4647-ba13-bea72f6f6553,Quant Mates,0
72e2f250-2c34-4d20-85e0-7290e3cf7716,viviankahm07,0
c3cf9b26-99fe-4077-add7-52de2c011bae,Plutogang,0
eb0cf496-3cb6-4513-bf56-442fbfaf13b7,Saptarishi Das,0
e36191d3-6141-4bc7-8afa-1a6c701825bf,Mind over Metrics,0
3bfc3b71-2ddf-44cd-a80a-f2be70b98c24,mncModels,0
3cf57715-4678-4366-91a2-1fb7aee1f93c,bundel,0
c659ca33-82b7-4c3a-b935-1e9240851944,JN Alpha,0
827635bc-66f5-45c8-bb55-ee3db3b2b863,Green Portfolio,0
e8534657-c04c-47c0-a453-8eeae47d2068,Sensestro,0
4a26b378-0f8b-41a3-a414-c2246e4f9087,Galactica,0
edbf17bf-cd38-462c-b7e8-61af75e56b61,the fall strategists,0
4d2f5e77-859a-4a20-96c0-92ad7f1a9fd8,daukah in paris,0
8a09f2ca-aa2f-4032-b710-b29330cb0fdd,Test_team_22,0
13262d20-3e9b-43ee-bbd3-0fc6276c2e5b,Spinning Widows,0
ab5ceb09-318e-48b6-bba2-535c2df47e24,Void Quant,0
27a2eeb5-12ed-43f6-958b-9d92914719ca,McDonald CEO,0
6da75c03-0b2a-4b85-9274-3ddb28ac4389,Interplanetary Data Pod,0
aed702b6-92f9-4d95-90c3-66bf0fadcb93,AK295,0
174f75a2-88bb-414b-9faf-885c423aa5a7,bourne identity,0
ad627aeb-100c-41fe-8b21-46e28a4d4fad,Heart-Eyes,0
a354dc57-a8fe-45d2-b98b-379076614d3c,cjlteam,0
f7046c9c-1d34-4012-b999-dae174d6cc4c,khalaa,0
0d3d08be-d1b1-4015-8e1f-47561e498e30,Yug,0
eac70c5a-616c-474c-98d6-1658214cafbb,lapsapbin,0
f5209dc2-4a83-4c7a-b638-415ca6d48124,JaneStreetBetter,0
e8fd76f5-c1fd-42a2-b198-0cdd19b0eac2,mars0,0
9034d079-8f12-4cd7-b932-21ae21e4e97b,STAR WARS,0
5ac31304-c5c0-4e2f-ba55-8978a03b154b,myquantitative,0
4f9ac3ca-5779-49d1-8fc9-62d871916550,Kopmas,0
72e3ad78-379b-48f8-9c16-f98847acc98f,The Idea Factory,0
4d5e1f9e-e5d2-44d2-892e-8e421de1525b,bhati,0
47596924-7653-4221-ba36-b6026ce271d9,alphabetagamma,0
02ee494c-4439-4c18-9034-84e5c1e5903d,NISM TRADERS,0
20cbee36-26f9-4ef1-b323-a26e736c91db,Upside Down,0
a8d898b3-4b32-47b8-9320-ec68d14bd403,TAG Alpha,0
45678032-85b3-446c-9c06-fe9ac985a817,Ved,0
29968466-4edf-4871-9bb9-3fae20a506c0,Architect,0
38c72bb6-2e2f-4aff-9586-b6cc4da85481,31415926,0
051e3e7c-5123-4d7a-b424-c2ccf82f831f,nescio,0
f5e4e8a7-66f7-449c-958e-17d616de0c51,hihihihihih,0
abdd7f71-fc28-4c34-b6ab-ed493cc1b653,AlphaBeta,0
27be7779-715d-4cfe-916b-a9bfc70deaa5,Alphatest,0
6490d7e4-154c-4720-94b5-dad8575aac24,allison_cameron,0
736319ff-6383-4027-9e24-7767ad24aacf,Axe Capital,0
b1601b4c-ca34-41e0-a917-20a6854f00a3,Somewhat Competent,0
bc68612b-8f4f-4f83-9009-b45688f88120,AI_eng,0
a45c361b-35e3-42b3-9a0e-9bf01b165975,Tradeverse,0
8c38fb39-f3ca-4ff2-b9fb-e0f8186a55e9,Wizards,0
f428d507-083b-49ad-8fbd-74eda72dca6b,tempname101,0
41203638-2cb1-432f-a122-4b39fc5fc77a,INGLIAN,0
0a36a4b5-00d9-457c-b376-48fbdd4c5ea5,Spacetrade,0
8ef5a2f9-dbd4-4ac4-aa52-780580148e6c,JHU,0
d06db87c-2416-4dbe-92a8-02cddf11a9e5,Caramelo,0
2d42a724-7eda-4106-95bd-f9c84a8c4572,Tuhil,0
a250a0d2-3301-4478-937e-03193e6ed374,Novex,0
1d9ef90f-7dbf-4aac-8554-f744cb4f537e,arnav,0
ba73d94a-4eb0-4112-a6f5-42472b853022,Disbelief,0
d9ce26df-2af8-4bec-bf28-dd60add6218e,Celestia,0
c6abbd27-ccca-4f0f-a736-f9c8b1853be3,faker,0
821b6597-eb2c-4639-b303-1c3770b5a2a7,gengar,0
c0f94b58-4560-4043-8979-0190c6f074f8,Loafers,0
bda9726f-8b82-43e3-8730-eee907aa77e2,Strata Markets,0
53a6cdf4-2af2-47f8-a454-1192e6f76664,None,0
bccda457-3862-4f74-991b-7c874d35e5c3,Unfiltered,0
a64c89f5-05ee-409a-82c9-bd4ae785a8bc,cc,0
03b3ff9a-c777-4e21-9451-d0baedb690a1,AI_Monks,0
1c97e812-d2a1-43dc-8ca9-233223f30987,HighOnBits,0
f78593cd-0479-4262-9908-bb5c747920be,Backtest,0
2f708a96-1efc-432e-bb2c-38c86a11fdd9,Gradient Descendants,0
cc476e92-123b-4153-b1ba-a29145305c4b,Diet Coke,0
31711705-c85a-42d7-bf4a-4da83b8400e6,Wholesome,0
0a697084-9290-41f8-b039-57b08497adcb,Potential Men,0
8352f218-bd03-4dcd-ab75-0b69e344b48e,Task_Force_141,0
7c0ab13b-1b36-4855-87fd-5f6b43fbf87a,Coos,0
fba79ea1-e812-4e79-8b0d-4a5d221d1a98,Valaska,0
03308b87-38ba-4abe-be90-2b9faa2e4c72,Orange_car,0
d01b32f3-fb5c-402d-8f48-29f204b8b95e,Aalsi,0
f6338da7-4431-4858-be27-fa12f16c5ef2,CMBN,0
9adaca7a-3c76-4263-bac4-94426906f58b,Corpuscular,0
a8ec28e2-7dbd-4304-b53f-1cc0d888dc6f,LetPlayGameBuddy,0
40fb3895-b456-4f9a-8146-129fa39e9a3d,CodTecz,0
7c75bce1-8026-4541-8d7b-da76158162ed,Hungry Hippoes,0
6b0bae99-636b-4b54-a3d7-971bf375b248,Randomint3145,0
0b9f40a5-a3a7-4036-9667-4bcf08fa3612,Testing the Waters,0
21357127-f365-43f9-9638-e52a34da81f7,zybydy,0
b6bf023b-6750-4042-8575-f6fbb7444876,IMC Devs,0
45c049e3-62dd-41c6-9af2-bcba30f961af,SenbonZakura,0
1cf68192-17c6-4c60-ac7e-16636caf0e2b,The_trading_musketeers,0
251678d6-d0f5-435d-a14e-9d75fc1748e5,Team Vantixio,0
86541a78-0a14-41c7-8ec5-6438c2c1991d,YQuantBinator,0
a5548aab-c22a-4f0a-9608-cdbbff93814f,obsidiancut,0
fa146606-d856-443f-87f0-9d3e240695c8,Drugari iz odeljenja,0
e8a8dc64-3b25-4c88-80ec-ea65aafe4bc9,Byte Us,0
fca4d6fd-f327-43a5-bcfa-d957d1f24b1d,HelloWorldIntara,0
3226d8fe-7848-497e-aa65-4b2fed6e2529,Trend Riders,0
bd69417d-69e7-47ae-b3d6-4d57f26090aa,sittingthyme,0
e62dda05-54ca-44a3-a7ed-75c072c550b6,ZB Traders,0
93070d2a-2a87-4b5b-a2de-de3b630d975c,Subway Surfer,0
984ae7f2-25ac-491e-be30-adf80b23541b,Kanha,0
43a5f683-efb5-4cdc-b488-411dfc466086,Christal Xing,0
1374cd9b-dfb3-470e-b6da-be94ec59885d,Greedy Pancake,0
5adf512c-4432-4e99-bd99-fb4914e0d928,Stanford28,0
8b77a64a-9c4a-4dd4-8c7c-3059661cb54d,Akarsh,0
d2a5a695-f7fb-4082-bf43-2ef2ac194690,Prozparity,0
0c9798e6-6e3f-45e8-a52e-65800e7c85d2,Girad Grenadier,0
af170ff8-7fcf-433a-9496-1ecad5c33f1c,Exeter,0
8aa21289-cbdf-4bb1-9790-c6a7d87e4943,Arbitrage Rage,0
1769be92-844e-4f18-8951-7f00b540c10d,Optimism,0
3d779084-b322-498a-abda-d877e1586fd1,Nikola,0
961ba7c8-1d8c-4c4a-a522-2501ec25449f,Teamm,0
7a9cd987-9ad3-4bdf-918b-81f5aeabd314,Suntrade,0
e3b8d429-9115-4c32-a3dd-49a136bcb1fe,Sid Capital,0
b9ab9754-7a81-4ca8-93f1-bae32630a100,Travellers,0
2be5ebed-ef98-42ff-ac67-3c923b8d8e2d,Data gang,0
c167a016-7609-43ed-9f26-4a3701737fb5,Blueberries2006,0
e9d951d4-2460-42fd-8139-ab54a9b3f738,XXX,0
e939479f-18cf-4bae-bfdb-71e7e4484f7c,Risky Racer,0
035232da-48ab-48b9-b20e-7add0e11768d,Ididdy,0
4ef9208b-1977-4204-975a-436f570f131e,Quantum Alpha Capital,0
b4a83a8c-54ee-4b9c-9a84-716e5ae22154,Lily,0
8bbcc462-ffed-489e-a0b3-d5e8af7c516a,xpx,0
7d03df14-19b4-48c3-a315-59c08069ddd3,Debutantes_new,0
4f662d38-6b62-4fdd-9a08-1e76f05d294c,sourdoughisnice,0
f89c8f6e-a517-40de-a57a-b1d89f8d8623,Chestercat,0
3a865c1f-e22b-4f52-b039-b654c0c34ab4,ez money,0
7ec32f28-d2db-415e-9f0c-1130757ba386,d1 traders,0
836aa878-7ecf-4884-a617-180fb6b797a8,aa2,0
06c6fa0a-2a98-4716-9028-1a6d0050b638,Darius Alexander,0
51fe3c2f-2e7d-4545-8c20-3f4127f51f4f,Negm,0
f28553d4-5085-45fa-a301-08882d3670eb,Rookie Traders,0
57e70b7d-9536-491c-8d89-0c4777fa3ef9,Mondrewvid Trading,0
030eabeb-44d1-455e-902e-6249274e81f3,SuperTrader,0
e2890aef-2efb-49f9-a8c0-82790d789030,Bond,0
f687c6a3-ead6-4098-a04a-bb418ffa63e7,ftx rebirth 2,0
c772b195-a7ca-457a-9bc8-0c2d0824938f,ByteMe,0
e4052d68-b8bc-4988-a644-5b5cb3a281e1,Telos,0
3ce82ac5-3eac-4b74-b66a-60ca0a095ebc,washing machine,0
f0c09a8c-a6f0-4c6e-b8e6-a2662f664bff,the_four_horseman,0
7c44daeb-a429-47cd-a904-47a999cd8315,bread,0
b4e1bf1a-ae07-409e-a9d4-ec5f53557011,MyOwn,0
dbaff988-497e-47f1-abd3-9e6fbcd0397c,RNCS,0
0db36cc8-a41f-4d4b-8823-092c48504d62,dedede,0
4dfefff0-aa07-445c-93cb-e6cd1b7439bb,beavers101,0
a610726f-f78e-4b63-b392-a2f203224de1,GV,0
7ba4365e-78b9-4777-827a-1bca6cfd5ca0,FlareX,0
84bfa884-28d8-4c9c-9351-3901cd952927,arnavkaka,0
5c95b615-0c74-48b1-9c74-b737dd802e0f,X7k2M,0
e50c301a-6686-4d3f-b53b-cd2b0fef4cde,I guess,0
0d805578-0dad-4567-8c49-b87a845be9fd,uthhman,0
467ec654-94e8-40c1-bb55-39a7c0432b1c,malloc,0
21b07259-8925-4dde-9b46-aa03b1db594d,Gabagool Investments,0
9f1eb9ba-b01b-4c11-859d-c1620e0fd8ee,Random Walkers,0
f2f7596a-a159-4550-8d18-b24f57d820a0,diamondHands,0
7e81f2a0-e25a-4ced-a602-8ae43c7e23e4,QUARCC-2,0
22b903c9-f69e-432f-bed2-09712c8aece6,diamondFeet,0
95c46696-a5e6-430a-9f9b-65db4b6b4168,BaklavaArbitrage,0
e3ae44cc-3e4d-40d8-9ba4-e43cf7e44b27,Quesadilla,0
14a2d7c8-1f75-477c-8b3f-e9a3248051d9,woshikeaixiaonanniang,0
e6ad7ad7-2fa1-4245-9546-7f253af52097,Arbitrage Goats,0
ecf5a055-9162-4b87-8d0e-2d4653b86435,LunaCat,0
121bceb0-d12d-4240-8180-1df7d5f788d1,Submartingale,0
715fe623-7749-4fd1-871a-d00a5d2ea3bc,Mogzmogz,0
a6123a8c-1534-46cd-93a5-2713328aa425,Bobo,0
c6475c5b-f6ba-4f46-97c7-7c8412ed08e7,hyd,0
bd099d3b-ba3c-4fa4-a2c0-d30e64b4fd22,AidenUW,0
1fad3eff-a469-4bef-b50d-bc34688de257,Faceit lvl 10,0
f63627fd-5b1b-4404-abb3-25629fc3700d,Wahoo Capital,0
e1a16e5f-b458-4de5-b8f7-673d5ab53002,Vaarij Betala,0
300bac69-8b3e-48a1-8dd3-645e70a6c982,raptor,0
6dc2e84f-e4d8-4c4b-b1ee-d802e6313cd9,Ubiquant,0
e47f087f-d3bd-4d96-91a6-99c51b85fd4d,4 Guys 1 PC,0
1fe2d100-544c-4be4-bb89-4b13f11ee925,Torero 1,0
10c036bd-3674-468c-aa1f-e63dfb50d357,Cheema,0
585441ae-7b8a-4497-b727-523c3551e65c,Brain,0
7c746ea9-86e9-48a2-a8e9-2e011699ec43,Bubble Guppy,0
fddc08dd-fe14-4033-98a9-8ea7421238f1,Theta syndycates,0
f55fa21b-183b-4bb4-ac21-e093ce0c86db,Tng4480,0
6ca5b26e-e7f7-4501-b55c-95e91de2ed0f,Window cleaner,0
e5555b42-c9ac-430b-a0cb-d245b764d4a2,Catalyst Cove,0
50018b92-6edc-4e8d-8d78-59fc98f9c767,RiMa,0
bcf35194-2af8-4a12-9366-e31d82462992,CodeHivee,0
7619d101-839d-4546-98f7-593137e4aa63,Infinity war,0
954f519a-d2a0-4a16-93f8-972e8977d4bf,0x57,0
db216e24-8f93-4686-8333-9b71abd4e8ec,catcatspreads,0
776deda9-014c-47e0-9afa-7edd7dad1c5b,Python,0
46549a63-177e-4be0-9605-0c7923707134,temp107,0
6ceaa6f7-fc42-4860-8045-c1d01116e30b,really prosperous,0
80a99c54-4afa-4808-9807-e4945e3dcdeb,Traderminator,0
83e32a9a-3875-415c-a017-11e267062847,Eazy Pezy,0
fb896a37-1c85-4da2-96bb-6af8786cc498,Devang,0
28533917-77fb-40f4-bbce-bc5523ffe075,Average Player Score,0
9b14157d-1404-4749-a9c7-0d0defecbfd0,cMark,0
28d2dd63-f25d-4d11-bb3e-2c99ae1ccfb3,Armaan,0
f167b843-8de9-407b-9331-e8482da0a0af,ARM,0
0b4f7064-f8ac-4f42-a700-d20aae7d1330,Revolver,0
4e4b657b-3521-4f14-b2af-59504ff20e93,CucuDai,0
ea183d26-fd27-4373-9ac9-9e01d8f7a896,X7,0
a1bf535c-e7c7-4f69-848b-deaa5c0b9d81,goyboys,0
18213c86-b94a-4552-bc20-910fde7d65fd,number ninjas,0
1005f17c-9160-4349-888e-c591496fbbfe,tophu,0
31c81495-7e08-45a1-88ec-bae3eb0c02e1,Tristan_Team,0
cb53fe7c-0d68-440f-9eb7-ff716c2f51d9,Quantitative Finance,0
5f689462-87df-4af2-8de4-15b9d78d092b,Team priyank,0
e1fdd48f-d37a-4372-94f3-9e0ed95f1d31,HorizonSolutions,0
