product,day,timestamp,spectral_dev,spectral_slope,spectral_ratio,fwd5,trend_slope
INTARIAN_PEPPER_ROOT,-1,14700,1.372791,0.035762,0.026378,0.5,0.119918
INTARIAN_PEPPER_ROOT,-1,14900,0.232758,0.046002,0.032948,-4.5,0.120948
INTARIAN_PEPPER_ROOT,-1,15000,0.045203,0.046749,0.025655,-0.5,0.119425
INTARIAN_PEPPER_ROOT,-1,15100,-0.083322,0.05068,0.028354,1.0,0.119746
INTARIAN_PEPPER_ROOT,-1,15200,1.114774,0.062181,0.033987,-0.5,0.121909
INTARIAN_PEPPER_ROOT,-1,15300,0.824538,0.069006,0.041739,1.0,0.123684
INTARIAN_PEPPER_ROOT,-1,15400,-4.726882,0.032479,0.019047,5.5,0.116415
INTARIAN_PEPPER_ROOT,-1,15500,-0.909877,0.00426,0.020957,1.5,0.108104
INTARIAN_PEPPER_ROOT,-1,15600,0.431223,0.005316,0.01875,0.0,0.109638
INTARIAN_PEPPER_ROOT,-1,15700,0.23595,-0.003095,0.025225,1.5,0.10862
INTARIAN_PEPPER_ROOT,-1,15800,1.429399,0.001801,0.027438,-1.5,0.111607
INTARIAN_PEPPER_ROOT,-1,15900,-0.22685,-0.014452,0.040424,0.0,0.10981
INTARIAN_PEPPER_ROOT,-1,16000,-0.257907,-0.018734,0.027025,0.5,0.112088
INTARIAN_PEPPER_ROOT,-1,16100,-0.322637,-0.02866,0.026691,1.0,0.111882
INTARIAN_PEPPER_ROOT,-1,16200,0.949003,-0.028988,0.028735,-0.5,0.113519
INTARIAN_PEPPER_ROOT,-1,16300,-0.57932,-0.04128,0.02951,1.0,0.112603
INTARIAN_PEPPER_ROOT,-1,16400,-0.539976,-0.045344,0.025107,-0.5,0.113599
INTARIAN_PEPPER_ROOT,-1,16500,-0.084084,-0.047989,0.025466,-1.0,0.113576
INTARIAN_PEPPER_ROOT,-1,16600,0.372599,-0.03876,0.027495,0.0,0.116186
INTARIAN_PEPPER_ROOT,-1,16800,0.300491,-0.031992,0.030048,1.5,0.117033
INTARIAN_PEPPER_ROOT,-1,16900,0.232239,-0.024311,0.03397,1.5,0.11756
INTARIAN_PEPPER_ROOT,-1,17000,-1.153145,-0.025577,0.050135,2.0,0.115602
INTARIAN_PEPPER_ROOT,-1,17100,-1.041564,-0.023844,0.069487,2.5,0.113393
INTARIAN_PEPPER_ROOT,-1,17200,0.382338,-0.009795,0.072636,2.5,0.113095
INTARIAN_PEPPER_ROOT,-1,17300,1.618562,0.013562,0.059214,-0.5,0.114641
INTARIAN_PEPPER_ROOT,-1,17400,1.350928,0.03347,0.050549,-0.5,0.115797
INTARIAN_PEPPER_ROOT,-1,17500,0.048533,0.019863,0.010353,0.5,0.108425
INTARIAN_PEPPER_ROOT,-1,17600,0.382878,0.027375,0.012245,0.0,0.109409
INTARIAN_PEPPER_ROOT,-1,17800,1.525844,0.039822,0.019822,-1.0,0.111493
INTARIAN_PEPPER_ROOT,-1,17900,-0.121098,0.039503,0.020007,-0.5,0.111745
INTARIAN_PEPPER_ROOT,-1,18000,-0.256224,0.03687,0.019078,2.0,0.111676
INTARIAN_PEPPER_ROOT,-1,18100,-0.429888,0.02429,0.025629,1.0,0.109054
INTARIAN_PEPPER_ROOT,-1,18300,-0.535373,0.01473,0.02574,2.5,0.108276
INTARIAN_PEPPER_ROOT,-1,18400,-0.133201,0.014108,0.017561,0.5,0.11013
INTARIAN_PEPPER_ROOT,-1,18500,-1.146662,-0.000724,0.014729,0.0,0.108036
INTARIAN_PEPPER_ROOT,-1,18600,1.053029,-0.000106,0.030869,-1.0,0.109249
INTARIAN_PEPPER_ROOT,-1,18700,-0.090105,-0.008058,0.036209,0.0,0.109352
INTARIAN_PEPPER_ROOT,-1,18800,1.15614,-0.000555,0.035139,-1.5,0.113507
INTARIAN_PEPPER_ROOT,-1,19000,-0.43152,-0.009479,0.032112,-0.5,0.113668
INTARIAN_PEPPER_ROOT,-1,19100,-1.81995,-0.028554,0.021403,2.5,0.111344
INTARIAN_PEPPER_ROOT,-1,19200,-0.324062,-0.02792,0.010563,-0.5,0.113164
INTARIAN_PEPPER_ROOT,-1,19300,-0.317731,-0.024736,0.007943,1.0,0.114732
INTARIAN_PEPPER_ROOT,-1,19400,-0.355935,-0.026605,0.01013,1.0,0.113816
INTARIAN_PEPPER_ROOT,-1,19500,-0.827451,-0.031612,0.016974,1.5,0.111859
INTARIAN_PEPPER_ROOT,-1,19600,0.5412,-0.023566,0.013901,0.0,0.112511
INTARIAN_PEPPER_ROOT,-1,19700,-0.887676,-0.023676,0.027356,1.5,0.111401
INTARIAN_PEPPER_ROOT,-1,19800,0.502485,-0.011999,0.027869,0.5,0.112202
INTARIAN_PEPPER_ROOT,-1,19900,0.393003,-0.001002,0.029646,1.0,0.112683
INTARIAN_PEPPER_ROOT,-1,20000,0.283613,0.008994,0.031873,2.0,0.112843
INTARIAN_PEPPER_ROOT,-1,20100,0.123039,0.009966,0.020087,-0.5,0.110451
INTARIAN_PEPPER_ROOT,-1,20200,0.0175,0.014454,0.02027,1.0,0.109902
INTARIAN_PEPPER_ROOT,-1,20500,0.355078,0.020242,0.017522,-1.5,0.109753
INTARIAN_PEPPER_ROOT,-1,20600,0.63769,0.026283,0.014203,0.0,0.109982
INTARIAN_PEPPER_ROOT,-1,20700,1.324938,0.037366,0.016329,-1.0,0.112031
INTARIAN_PEPPER_ROOT,-1,20800,-1.208501,0.022293,0.012419,1.5,0.108597
INTARIAN_PEPPER_ROOT,-1,20900,0.19177,0.029935,0.013899,0.5,0.11147
INTARIAN_PEPPER_ROOT,-1,21000,-1.708082,0.017257,0.014015,3.0,0.108974
INTARIAN_PEPPER_ROOT,-1,21100,0.106826,0.011006,0.012194,2.0,0.106902
INTARIAN_PEPPER_ROOT,-1,21200,-0.014305,0.007834,0.012417,1.0,0.106674
INTARIAN_PEPPER_ROOT,-1,21400,-0.122962,0.002643,0.013076,1.0,0.106124
INTARIAN_PEPPER_ROOT,-1,21500,0.27247,0.006494,0.011941,0.5,0.108207
INTARIAN_PEPPER_ROOT,-1,21600,0.567661,0.005842,0.012583,-1.5,0.108505
INTARIAN_PEPPER_ROOT,-1,21700,1.256609,0.008397,0.019959,-1.0,0.109879
INTARIAN_PEPPER_ROOT,-1,21800,0.101505,0.002307,0.022759,0.0,0.110142
INTARIAN_PEPPER_ROOT,-1,21900,0.015635,0.00192,0.018969,0.0,0.112294
INTARIAN_PEPPER_ROOT,-1,22000,-0.089385,-0.002762,0.018647,0.5,0.112683
INTARIAN_PEPPER_ROOT,-1,22100,-1.498409,-0.017699,0.014246,2.5,0.110588
INTARIAN_PEPPER_ROOT,-1,22200,-0.077517,-0.020793,0.014305,2.0,0.110405
INTARIAN_PEPPER_ROOT,-1,22300,-0.094517,-0.016402,0.019624,2.5,0.112134
INTARIAN_PEPPER_ROOT,-1,22400,-0.105025,-0.009629,0.033652,1.0,0.11361
INTARIAN_PEPPER_ROOT,-1,22500,0.1219,-0.02804,0.019987,0.5,0.106628
INTARIAN_PEPPER_ROOT,-1,22600,0.438945,-0.031404,0.02854,0.0,0.105769
INTARIAN_PEPPER_ROOT,-1,22700,1.199462,-0.023515,0.028947,-1.0,0.108196
INTARIAN_PEPPER_ROOT,-1,22900,1.412713,-0.014411,0.037978,-1.5,0.110978
INTARIAN_PEPPER_ROOT,-1,23000,-0.127064,-0.010079,0.030356,0.5,0.113439
INTARIAN_PEPPER_ROOT,-1,23100,-0.208697,-0.011098,0.029294,1.0,0.113416
INTARIAN_PEPPER_ROOT,-1,23200,-0.281071,-0.012259,0.028122,2.0,0.113072
INTARIAN_PEPPER_ROOT,-1,23300,-0.345273,-0.013599,0.02724,1.0,0.112408
INTARIAN_PEPPER_ROOT,-1,23400,-0.35097,-0.007506,0.033038,-0.5,0.113656
INTARIAN_PEPPER_ROOT,-1,23500,0.034789,-0.003742,0.031148,2.0,0.113141
INTARIAN_PEPPER_ROOT,-1,23600,0.3646,0.001833,0.028842,0.0,0.113004
INTARIAN_PEPPER_ROOT,-1,23700,1.096591,0.013924,0.032186,-1.0,0.114686
INTARIAN_PEPPER_ROOT,-1,23800,-0.025567,0.018566,0.033104,-2.0,0.115282
INTARIAN_PEPPER_ROOT,-1,24100,-1.459609,0.012324,0.02673,2.5,0.113393
INTARIAN_PEPPER_ROOT,-1,24200,1.248357,0.026619,0.031098,-0.5,0.115579
INTARIAN_PEPPER_ROOT,-1,24300,-0.405688,0.019513,0.032908,1.0,0.112981
INTARIAN_PEPPER_ROOT,-1,24400,-0.548769,0.008223,0.050912,-0.5,0.109993
INTARIAN_PEPPER_ROOT,-1,24500,-2.38549,-0.012522,0.043757,3.0,0.105964
INTARIAN_PEPPER_ROOT,-1,24600,0.476107,-0.004547,0.031509,-1.5,0.108265
INTARIAN_PEPPER_ROOT,-1,24800,0.347239,0.002615,0.02318,0.0,0.110268
INTARIAN_PEPPER_ROOT,-1,24900,0.193321,0.003828,0.024076,0.0,0.110485
INTARIAN_PEPPER_ROOT,-1,25000,-1.251543,-0.004582,0.025473,2.0,0.10894
INTARIAN_PEPPER_ROOT,-1,25100,0.181797,0.005242,0.022354,1.0,0.111538
INTARIAN_PEPPER_ROOT,-1,25200,-1.249183,-0.001436,0.036709,1.0,0.109489
INTARIAN_PEPPER_ROOT,-1,25300,0.143025,0.002379,0.037138,5.5,0.109352
INTARIAN_PEPPER_ROOT,-1,25400,0.04087,0.004387,0.038218,-0.5,0.108894
INTARIAN_PEPPER_ROOT,-1,25500,0.384671,0.007699,0.034601,0.5,0.108837
INTARIAN_PEPPER_ROOT,-1,25600,0.693331,0.013955,0.03014,0.0,0.109902
INTARIAN_PEPPER_ROOT,-1,25700,-0.841614,0.002517,0.035762,1.5,0.106971
INTARIAN_PEPPER_ROOT,-1,25800,4.495041,0.040582,0.030231,-5.5,0.116094
INTARIAN_PEPPER_ROOT,-1,25900,-1.460364,0.026955,0.020641,2.0,0.114595
INTARIAN_PEPPER_ROOT,-1,26100,-0.03204,0.031436,0.027156,5.0,0.117239
INTARIAN_PEPPER_ROOT,-1,26200,-0.143638,0.029206,0.02826,-0.5,0.117399
INTARIAN_PEPPER_ROOT,-1,26300,-0.294171,0.01793,0.023001,1.0,0.115007
INTARIAN_PEPPER_ROOT,-1,26400,-1.257206,0.004176,0.019287,2.0,0.113015
INTARIAN_PEPPER_ROOT,-1,26500,0.110972,0.000777,0.019031,-1.0,0.112912
INTARIAN_PEPPER_ROOT,-1,26600,3.949539,0.024755,0.040063,-4.0,0.118956
INTARIAN_PEPPER_ROOT,-1,26700,-1.542302,0.001629,0.030047,1.5,0.115774
INTARIAN_PEPPER_ROOT,-1,26800,-0.144707,-0.004494,0.028723,0.5,0.116667
INTARIAN_PEPPER_ROOT,-1,27000,-0.280607,-0.018315,0.03436,1.0,0.115007
INTARIAN_PEPPER_ROOT,-1,27200,-1.664741,-0.036329,0.026187,2.5,0.113027
INTARIAN_PEPPER_ROOT,-1,27300,-0.216393,-0.041538,0.025787,1.0,0.112958
INTARIAN_PEPPER_ROOT,-1,27400,-0.255747,-0.045919,0.026084,-0.5,0.112569
INTARIAN_PEPPER_ROOT,-1,27500,0.154664,-0.046144,0.025958,0.5,0.11258
INTARIAN_PEPPER_ROOT,-1,27600,0.513671,-0.043033,0.024986,0.0,0.112969
INTARIAN_PEPPER_ROOT,-1,27700,0.398361,-0.038141,0.024058,-1.5,0.113736
INTARIAN_PEPPER_ROOT,-1,27800,0.307116,-0.030724,0.024135,1.5,0.114904
INTARIAN_PEPPER_ROOT,-1,27900,-1.064169,-0.027191,0.03753,1.5,0.115076
INTARIAN_PEPPER_ROOT,-1,28000,0.295712,-0.022139,0.030361,-0.5,0.113484
INTARIAN_PEPPER_ROOT,-1,28100,0.207927,-0.011783,0.032048,1.0,0.113736
INTARIAN_PEPPER_ROOT,-1,28200,-1.268202,-0.021635,0.03217,2.5,0.108528
INTARIAN_PEPPER_ROOT,-1,28300,1.461661,-0.003391,0.023187,1.0,0.110279
INTARIAN_PEPPER_ROOT,-1,28400,-0.12523,0.001562,0.023503,1.0,0.109478
INTARIAN_PEPPER_ROOT,-1,28500,-0.650255,0.001828,0.026001,0.0,0.107635
INTARIAN_PEPPER_ROOT,-1,28600,0.661822,0.013391,0.02356,0.0,0.108402
INTARIAN_PEPPER_ROOT,-1,28700,0.494196,0.024576,0.023539,-1.0,0.10957
INTARIAN_PEPPER_ROOT,-1,28800,1.683788,0.048184,0.028393,-1.5,0.114068
INTARIAN_PEPPER_ROOT,-1,28900,0.026555,0.053537,0.029618,1.0,0.114572
INTARIAN_PEPPER_ROOT,-1,29100,-1.442076,0.046448,0.025797,2.5,0.112592
INTARIAN_PEPPER_ROOT,-1,29200,-0.08569,0.048706,0.025824,-2.5,0.112523
INTARIAN_PEPPER_ROOT,-1,29300,-1.151398,0.033905,0.022996,6.5,0.108459
INTARIAN_PEPPER_ROOT,-1,29400,-0.27514,0.029464,0.023253,0.0,0.107727
INTARIAN_PEPPER_ROOT,-1,29600,0.493075,0.028579,0.026455,0.5,0.108116
INTARIAN_PEPPER_ROOT,-1,29900,0.277526,0.023239,0.032062,2.0,0.108139
INTARIAN_PEPPER_ROOT,-1,30000,-2.979523,-0.006357,0.025852,4.5,0.103491
INTARIAN_PEPPER_ROOT,-1,30200,4.328267,0.021018,0.031134,-5.0,0.110943
INTARIAN_PEPPER_ROOT,-1,30300,-1.140967,0.008522,0.019705,0.5,0.111424
INTARIAN_PEPPER_ROOT,-1,30500,0.244362,0.010053,0.015308,0.5,0.114583
INTARIAN_PEPPER_ROOT,-1,30600,1.414768,0.014111,0.02242,-1.0,0.117399
INTARIAN_PEPPER_ROOT,-1,30700,0.227582,0.007583,0.025293,-0.5,0.118361
INTARIAN_PEPPER_ROOT,-1,30900,-1.25683,-0.010699,0.019902,6.5,0.116793
INTARIAN_PEPPER_ROOT,-1,31100,-1.222416,-0.028119,0.017575,2.5,0.114927
INTARIAN_PEPPER_ROOT,-1,31300,0.147392,-0.034618,0.019165,1.0,0.114927
INTARIAN_PEPPER_ROOT,-1,31400,0.051154,-0.039535,0.019107,1.0,0.115304
INTARIAN_PEPPER_ROOT,-1,31500,-0.452543,-0.04502,0.018101,1.5,0.115362
INTARIAN_PEPPER_ROOT,-1,31600,4.425634,-0.007931,0.021903,-4.0,0.124542
INTARIAN_PEPPER_ROOT,-1,31700,0.269846,-0.007285,0.023683,0.0,0.125962
INTARIAN_PEPPER_ROOT,-1,31800,0.077409,-0.014702,0.026929,1.5,0.124783
INTARIAN_PEPPER_ROOT,-1,31900,0.004296,-0.009504,0.02627,-0.5,0.127633
INTARIAN_PEPPER_ROOT,-1,32000,-0.108863,-0.009625,0.026404,1.0,0.127953
INTARIAN_PEPPER_ROOT,-1,32100,-0.211174,-0.009848,0.026038,1.0,0.127908
INTARIAN_PEPPER_ROOT,-1,32200,-0.372391,-0.020477,0.028223,1.0,0.124519
INTARIAN_PEPPER_ROOT,-1,32400,0.900613,-0.009655,0.03101,-0.5,0.127301
INTARIAN_PEPPER_ROOT,-1,32500,-1.07373,-0.012928,0.026918,1.5,0.126809
INTARIAN_PEPPER_ROOT,-1,32600,0.277761,-0.004437,0.02761,1.5,0.128182
INTARIAN_PEPPER_ROOT,-1,32700,0.084799,-0.004232,0.02956,0.0,0.126957
INTARIAN_PEPPER_ROOT,-1,32800,-0.047418,0.00033,0.029408,1.5,0.12753
INTARIAN_PEPPER_ROOT,-1,33000,-0.222888,-0.003831,0.033957,0.5,0.125504
INTARIAN_PEPPER_ROOT,-1,33100,-0.336007,-0.004041,0.033973,1.0,0.125275
INTARIAN_PEPPER_ROOT,-1,33200,0.879914,0.004039,0.038555,-0.5,0.126843
INTARIAN_PEPPER_ROOT,-1,33300,-0.692775,0.00097,0.03584,1.0,0.126557
INTARIAN_PEPPER_ROOT,-1,33400,0.582111,0.009383,0.035429,-0.5,0.128835
INTARIAN_PEPPER_ROOT,-1,33500,-0.560641,0.001154,0.041709,0.5,0.127049
INTARIAN_PEPPER_ROOT,-1,33600,-0.043293,0.023551,0.02612,0.0,0.134501
INTARIAN_PEPPER_ROOT,-1,33700,-0.226043,0.021056,0.028753,0.5,0.132864
INTARIAN_PEPPER_ROOT,-1,33900,-0.346044,0.021985,0.027221,1.0,0.133024
INTARIAN_PEPPER_ROOT,-1,34000,-0.455122,0.021053,0.025873,2.5,0.132818
INTARIAN_PEPPER_ROOT,-1,34100,-0.552808,0.018206,0.025152,2.5,0.132246
INTARIAN_PEPPER_ROOT,-1,34200,-0.672831,0.008283,0.031157,5.5,0.129819
INTARIAN_PEPPER_ROOT,-1,34500,-0.287362,0.005651,0.029907,0.5,0.129934
INTARIAN_PEPPER_ROOT,-1,34700,0.206126,0.027435,0.022532,0.0,0.137099
INTARIAN_PEPPER_ROOT,-1,34800,1.336635,0.035619,0.021435,-3.5,0.138061
INTARIAN_PEPPER_ROOT,-1,34900,1.033779,0.044687,0.024433,-1.0,0.140751
INTARIAN_PEPPER_ROOT,-1,35000,3.385843,0.068843,0.048962,-3.5,0.147333
INTARIAN_PEPPER_ROOT,-1,35100,-1.24477,0.04712,0.045144,1.0,0.14462
INTARIAN_PEPPER_ROOT,-1,35300,-1.298141,0.029303,0.034463,2.5,0.143704
INTARIAN_PEPPER_ROOT,-1,35400,-3.085814,-0.002211,0.016541,3.0,0.139538
INTARIAN_PEPPER_ROOT,-1,35500,-0.63905,-0.011973,0.01387,-1.0,0.139446
INTARIAN_PEPPER_ROOT,-1,35600,-0.216854,-0.015841,0.010934,1.5,0.140453
INTARIAN_PEPPER_ROOT,-1,35700,-0.277863,-0.019298,0.009971,0.0,0.141094
INTARIAN_PEPPER_ROOT,-1,35800,0.994804,-0.012416,0.008264,-1.0,0.143533
INTARIAN_PEPPER_ROOT,-1,35900,-0.587307,-0.024589,0.009669,0.5,0.14114
INTARIAN_PEPPER_ROOT,-1,36100,-1.921691,-0.040291,0.016743,2.5,0.138381
INTARIAN_PEPPER_ROOT,-1,36200,0.890679,-0.03301,0.0131,-0.5,0.139652
INTARIAN_PEPPER_ROOT,-1,36300,-0.657046,-0.044482,0.016088,2.5,0.136092
INTARIAN_PEPPER_ROOT,-1,36400,-0.152481,-0.03877,0.022423,0.5,0.137283
INTARIAN_PEPPER_ROOT,-1,36500,-0.194783,-0.038044,0.025422,0.5,0.13592
INTARIAN_PEPPER_ROOT,-1,36600,0.189257,-0.036616,0.022318,6.0,0.134146
INTARIAN_PEPPER_ROOT,-1,36700,0.129187,-0.029369,0.026061,0.0,0.134169
INTARIAN_PEPPER_ROOT,-1,36800,1.38992,-0.012058,0.019364,-1.5,0.135989
INTARIAN_PEPPER_ROOT,-1,36900,-0.11358,0.000849,0.036944,0.0,0.137443
INTARIAN_PEPPER_ROOT,-1,37000,-0.170299,0.008382,0.042491,0.5,0.136367
INTARIAN_PEPPER_ROOT,-1,37100,4.995726,0.046376,0.015374,-5.0,0.141346
INTARIAN_PEPPER_ROOT,-1,37200,-1.049472,0.039778,0.011685,-0.5,0.139194
INTARIAN_PEPPER_ROOT,-1,37300,-1.12024,0.026844,0.004636,1.0,0.135188
INTARIAN_PEPPER_ROOT,-1,37400,-1.146201,0.016088,0.002393,2.5,0.132257
INTARIAN_PEPPER_ROOT,-1,37500,-0.688425,0.012374,0.00305,0.5,0.13117
INTARIAN_PEPPER_ROOT,-1,37600,-0.282303,0.011392,0.003392,-5.0,0.13046
INTARIAN_PEPPER_ROOT,-1,37700,-1.806058,-0.018589,0.007047,1.5,0.122012
INTARIAN_PEPPER_ROOT,-1,37800,-0.223939,-0.002636,0.014804,0.5,0.127175
INTARIAN_PEPPER_ROOT,-1,37900,0.991309,0.00094,0.005684,-2.0,0.126156
INTARIAN_PEPPER_ROOT,-1,38000,-0.550739,-0.00314,0.007807,-5.5,0.124725
INTARIAN_PEPPER_ROOT,-1,38100,-4.930156,-0.032508,0.050215,6.0,0.117972
INTARIAN_PEPPER_ROOT,-1,38300,0.046521,-0.024589,0.056337,2.5,0.116896
INTARIAN_PEPPER_ROOT,-1,38500,0.407695,-0.021295,0.047774,0.5,0.113988
INTARIAN_PEPPER_ROOT,-1,38600,-0.610788,-0.028378,0.050436,1.5,0.109226
INTARIAN_PEPPER_ROOT,-1,38700,-4.974329,-0.062635,0.105302,6.5,0.099119
INTARIAN_PEPPER_ROOT,-1,38800,1.365804,-0.046944,0.091128,0.5,0.098317
INTARIAN_PEPPER_ROOT,-1,38900,2.501645,-0.027471,0.060852,-4.5,0.098569
INTARIAN_PEPPER_ROOT,-1,39000,1.007156,0.003344,0.090781,1.0,0.104384
INTARIAN_PEPPER_ROOT,-1,39100,0.867217,0.017858,0.087582,2.5,0.104109
INTARIAN_PEPPER_ROOT,-1,39400,0.72272,0.029521,0.083952,-4.0,0.103514
INTARIAN_PEPPER_ROOT,-1,39500,1.015286,0.041181,0.07649,0.5,0.10332
INTARIAN_PEPPER_ROOT,-1,39600,-2.269079,0.025895,0.088114,4.0,0.097734
INTARIAN_PEPPER_ROOT,-1,39700,1.460437,0.037729,0.074513,0.0,0.097734
INTARIAN_PEPPER_ROOT,-1,39900,2.512055,0.053651,0.057633,-1.5,0.099531
INTARIAN_PEPPER_ROOT,-1,40000,-3.590081,0.027099,0.06738,4.5,0.09375
INTARIAN_PEPPER_ROOT,-1,40100,1.136147,0.027822,0.053447,1.0,0.092136
INTARIAN_PEPPER_ROOT,-1,40200,0.922974,0.029821,0.049809,1.0,0.092365
INTARIAN_PEPPER_ROOT,-1,40300,0.720715,0.028001,0.046702,1.0,0.092273
INTARIAN_PEPPER_ROOT,-1,40400,0.531726,0.022558,0.044576,2.5,0.091861
INTARIAN_PEPPER_ROOT,-1,40500,-0.081575,0.01054,0.042303,1.5,0.090408
INTARIAN_PEPPER_ROOT,-1,40600,1.140156,0.006034,0.0431,0.0,0.09082
INTARIAN_PEPPER_ROOT,-1,40700,0.933029,0.004912,0.046443,0.0,0.093098
INTARIAN_PEPPER_ROOT,-1,40800,0.693646,-0.00526,0.050115,-1.0,0.092846
INTARIAN_PEPPER_ROOT,-1,40900,1.846548,-0.001481,0.059987,-1.5,0.096623
INTARIAN_PEPPER_ROOT,-1,41000,0.169687,-0.015455,0.064846,0.5,0.096383
INTARIAN_PEPPER_ROOT,-1,41100,0.033338,-0.028464,0.068327,1.0,0.096543
INTARIAN_PEPPER_ROOT,-1,41200,-0.080924,-0.04173,0.071842,1.0,0.096383
INTARIAN_PEPPER_ROOT,-1,41300,-1.053896,-0.061243,0.070113,0.5,0.09446
INTARIAN_PEPPER_ROOT,-1,41400,-0.13088,-0.072034,0.073738,-0.5,0.093704
INTARIAN_PEPPER_ROOT,-1,41500,0.246933,-0.078739,0.078945,2.0,0.093349
INTARIAN_PEPPER_ROOT,-1,41600,0.578318,-0.082052,0.086989,0.0,0.093372
INTARIAN_PEPPER_ROOT,-1,41700,0.440195,-0.083416,0.092352,-1.5,0.093773
INTARIAN_PEPPER_ROOT,-1,41800,-0.9883,-0.091677,0.091713,3.0,0.092411
INTARIAN_PEPPER_ROOT,-1,41900,-0.859646,-0.08874,0.088367,3.0,0.093029
INTARIAN_PEPPER_ROOT,-1,42000,1.905347,-0.060625,0.084166,0.0,0.097791
INTARIAN_PEPPER_ROOT,-1,42100,0.452545,-0.02642,0.099231,1.0,0.104533
INTARIAN_PEPPER_ROOT,-1,42200,-0.985303,-0.017575,0.099572,4.0,0.102301
INTARIAN_PEPPER_ROOT,-1,42300,1.701956,0.012265,0.094808,-0.5,0.104144
INTARIAN_PEPPER_ROOT,-1,42400,1.312436,0.027558,0.095132,-0.5,0.102621
INTARIAN_PEPPER_ROOT,-1,42500,1.007974,0.047156,0.098768,-0.5,0.104338
INTARIAN_PEPPER_ROOT,-1,42600,0.282518,0.061082,0.101171,1.5,0.105712
INTARIAN_PEPPER_ROOT,-1,42700,1.379587,0.080842,0.110686,0.0,0.108929
INTARIAN_PEPPER_ROOT,-1,42800,-0.28134,0.09186,0.107825,0.0,0.111825
INTARIAN_PEPPER_ROOT,-1,42900,-0.48479,0.093228,0.107465,1.5,0.112237
INTARIAN_PEPPER_ROOT,-1,43000,-0.726529,0.082299,0.117652,-0.5,0.110096
INTARIAN_PEPPER_ROOT,-1,43100,0.472966,0.089284,0.118687,-0.5,0.114194
INTARIAN_PEPPER_ROOT,-1,43200,0.143007,0.084088,0.130417,4.0,0.115739
INTARIAN_PEPPER_ROOT,-1,43300,-1.46088,0.065078,0.120638,1.0,0.115476
INTARIAN_PEPPER_ROOT,-1,43400,-0.217329,0.052869,0.12559,-0.5,0.117079
INTARIAN_PEPPER_ROOT,-1,43500,-2.182609,0.025514,0.104339,1.5,0.116174
INTARIAN_PEPPER_ROOT,-1,43600,-0.798765,0.007917,0.097623,1.5,0.117182
INTARIAN_PEPPER_ROOT,-1,43700,3.124871,0.025328,0.097562,-4.5,0.126591
INTARIAN_PEPPER_ROOT,-1,43800,-1.422289,-2.7e-05,0.08572,-1.0,0.12682
INTARIAN_PEPPER_ROOT,-1,43900,-1.434805,-0.025578,0.075596,1.5,0.126728
INTARIAN_PEPPER_ROOT,-1,44000,-1.209236,-0.019699,0.019204,0.5,0.135245
INTARIAN_PEPPER_ROOT,-1,44100,0.147379,-0.023389,0.015839,-2.0,0.136951
INTARIAN_PEPPER_ROOT,-1,44200,-1.294091,-0.037287,0.012044,1.0,0.136103
INTARIAN_PEPPER_ROOT,-1,44300,-2.09848,-0.055305,0.015898,0.5,0.133494
INTARIAN_PEPPER_ROOT,-1,44400,0.323017,-0.050364,0.013701,-0.5,0.134959
INTARIAN_PEPPER_ROOT,-1,44500,-0.608493,-0.048308,0.020171,-1.0,0.135359
INTARIAN_PEPPER_ROOT,-1,44600,-1.467031,-0.056905,0.034153,1.5,0.131788
INTARIAN_PEPPER_ROOT,-1,44800,0.044935,-0.045635,0.043669,1.5,0.132292
INTARIAN_PEPPER_ROOT,-1,44900,-1.214044,-0.034142,0.086323,1.5,0.132543
INTARIAN_PEPPER_ROOT,-1,45000,0.281968,-0.013826,0.104932,1.5,0.132543
INTARIAN_PEPPER_ROOT,-1,45100,-1.225479,-0.027627,0.093898,2.5,0.122619
INTARIAN_PEPPER_ROOT,-1,45200,0.249477,-0.01152,0.105184,-0.5,0.121818
INTARIAN_PEPPER_ROOT,-1,45300,1.549685,0.016594,0.102757,-0.5,0.123603
INTARIAN_PEPPER_ROOT,-1,45400,-0.012458,0.027339,0.10558,1.0,0.121371
INTARIAN_PEPPER_ROOT,-1,45500,1.064812,0.019763,0.063315,-0.5,0.113519
INTARIAN_PEPPER_ROOT,-1,45600,0.431665,0.02845,0.065353,0.0,0.113977
INTARIAN_PEPPER_ROOT,-1,45700,-0.965399,0.032734,0.096007,1.5,0.114183
INTARIAN_PEPPER_ROOT,-1,45800,0.403893,0.041502,0.099319,1.5,0.114137
INTARIAN_PEPPER_ROOT,-1,45900,0.27511,0.047585,0.101631,0.0,0.113771
INTARIAN_PEPPER_ROOT,-1,46000,0.149826,0.050827,0.102769,0.5,0.113084
INTARIAN_PEPPER_ROOT,-1,46100,0.046817,0.053704,0.108337,1.0,0.112821
INTARIAN_PEPPER_ROOT,-1,46200,-0.170184,0.036513,0.087184,2.0,0.107051
INTARIAN_PEPPER_ROOT,-1,46300,1.082772,0.041545,0.08746,-0.5,0.10894
INTARIAN_PEPPER_ROOT,-1,46400,-0.417107,0.040986,0.107347,1.0,0.110554
INTARIAN_PEPPER_ROOT,-1,46500,-0.189327,0.012043,0.111502,0.5,0.103011
INTARIAN_PEPPER_ROOT,-1,46600,0.171584,0.002223,0.111965,0.0,0.103102
INTARIAN_PEPPER_ROOT,-1,46700,0.931999,-0.002954,0.115258,-1.0,0.104315
