timestamp;buyer;seller;symbol;currency;price;quantity
248300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5265;50
248300;;;VEV_4000;SEASHELLS;1273;50
248300;;;VEV_4500;SEASHELLS;770;50
248300;;;VEV_5000;SEASHELLS;270;50
248300;;;VEV_5100;SEASHELLS;177;50
248300;;;VEV_5200;SEASHELLS;103;50
248300;;;VEV_5300;SEASHELLS;51;50
248300;;;VEV_5400;SEASHELLS;18;50
248300;;;VEV_5500;SEASHELLS;8;50
248300;;;VEV_6000;SEASHELLS;1;50
248300;;;VEV_6500;SEASHELLS;1;50
251100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5264;50
251100;;;VEV_4000;SEASHELLS;1256;50
251100;;;VEV_4500;SEASHELLS;758;50
251100;;;VEV_5000;SEASHELLS;266;50
251100;;;VEV_5100;SEASHELLS;176;50
251100;;;VEV_5200;SEASHELLS;102;50
251100;;;VEV_5300;SEASHELLS;51;50
251100;;;VEV_5400;SEASHELLS;17;50
251100;;;VEV_5500;SEASHELLS;8;50
251100;;;VEV_6000;SEASHELLS;0;50
251100;;;VEV_6500;SEASHELLS;0;50
252800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5271;50
252800;;;VEV_4000;SEASHELLS;1279;50
252800;;;VEV_4500;SEASHELLS;776;50
252800;;;VEV_5000;SEASHELLS;276;50
252800;;;VEV_5100;SEASHELLS;181;50
252800;;;VEV_5200;SEASHELLS;107;50
252800;;;VEV_5300;SEASHELLS;54;50
252800;;;VEV_5400;SEASHELLS;19;50
252800;;;VEV_5500;SEASHELLS;9;50
252800;;;VEV_6000;SEASHELLS;1;50
252800;;;VEV_6500;SEASHELLS;1;50
253700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5272;50
253700;;;VEV_4000;SEASHELLS;1280;50
253700;;;VEV_4500;SEASHELLS;777;50
253700;;;VEV_5000;SEASHELLS;277;50
253700;;;VEV_5100;SEASHELLS;184;50
253700;;;VEV_5200;SEASHELLS;108;50
253700;;;VEV_5300;SEASHELLS;55;50
253700;;;VEV_5400;SEASHELLS;19;50
253700;;;VEV_5500;SEASHELLS;9;50
253700;;;VEV_6000;SEASHELLS;1;50
253700;;;VEV_6500;SEASHELLS;1;50
260700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
260700;;;VEV_4000;SEASHELLS;1274;50
260700;;;VEV_4500;SEASHELLS;772;50
260700;;;VEV_5000;SEASHELLS;269;50
260700;;;VEV_5100;SEASHELLS;180;50
260700;;;VEV_5200;SEASHELLS;105;50
260700;;;VEV_5300;SEASHELLS;51;50
260700;;;VEV_5400;SEASHELLS;18;50
260700;;;VEV_5500;SEASHELLS;8;50
260700;;;VEV_6000;SEASHELLS;1;50
260700;;;VEV_6500;SEASHELLS;1;50
261900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
261900;;;VEV_4000;SEASHELLS;1273;50
261900;;;VEV_4500;SEASHELLS;772;50
261900;;;VEV_5000;SEASHELLS;269;50
261900;;;VEV_5100;SEASHELLS;179;50
261900;;;VEV_5200;SEASHELLS;105;50
261900;;;VEV_5300;SEASHELLS;51;50
261900;;;VEV_5400;SEASHELLS;18;50
261900;;;VEV_5500;SEASHELLS;8;50
261900;;;VEV_6000;SEASHELLS;1;50
261900;;;VEV_6500;SEASHELLS;1;50
262200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
262200;;;VEV_4000;SEASHELLS;1255;50
262200;;;VEV_4500;SEASHELLS;757;50
262200;;;VEV_5000;SEASHELLS;266;50
262200;;;VEV_5100;SEASHELLS;177;50
262200;;;VEV_5200;SEASHELLS;103;50
262200;;;VEV_5300;SEASHELLS;50;50
262200;;;VEV_5400;SEASHELLS;17;50
262200;;;VEV_5500;SEASHELLS;8;50
262200;;;VEV_6000;SEASHELLS;0;50
262200;;;VEV_6500;SEASHELLS;0;50
264100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
264100;;;VEV_4000;SEASHELLS;1271;50
264100;;;VEV_4500;SEASHELLS;768;50
264100;;;VEV_5000;SEASHELLS;267;50
264100;;;VEV_5100;SEASHELLS;178;50
264100;;;VEV_5200;SEASHELLS;103;50
264100;;;VEV_5300;SEASHELLS;51;50
264100;;;VEV_5400;SEASHELLS;18;50
264100;;;VEV_5500;SEASHELLS;8;50
264100;;;VEV_6000;SEASHELLS;1;50
264100;;;VEV_6500;SEASHELLS;1;50
264700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5264;50
264700;;;VEV_4000;SEASHELLS;1255;50
264700;;;VEV_4500;SEASHELLS;758;50
264700;;;VEV_5000;SEASHELLS;266;50
264700;;;VEV_5100;SEASHELLS;177;50
264700;;;VEV_5200;SEASHELLS;103;50
264700;;;VEV_5300;SEASHELLS;51;50
264700;;;VEV_5400;SEASHELLS;18;50
264700;;;VEV_5500;SEASHELLS;8;50
264700;;;VEV_6000;SEASHELLS;0;50
264700;;;VEV_6500;SEASHELLS;0;50
264900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5261;50
264900;;;VEV_4000;SEASHELLS;1253;50
264900;;;VEV_4500;SEASHELLS;755;50
264900;;;VEV_5000;SEASHELLS;264;50
264900;;;VEV_5100;SEASHELLS;176;50
264900;;;VEV_5200;SEASHELLS;101;50
264900;;;VEV_5300;SEASHELLS;50;50
264900;;;VEV_5400;SEASHELLS;17;50
264900;;;VEV_5500;SEASHELLS;6;50
264900;;;VEV_6000;SEASHELLS;0;50
264900;;;VEV_6500;SEASHELLS;0;50
266300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5265;50
266300;;;VEV_4000;SEASHELLS;1273;50
266300;;;VEV_4500;SEASHELLS;770;50
266300;;;VEV_5000;SEASHELLS;269;50
266300;;;VEV_5100;SEASHELLS;179;50
266300;;;VEV_5200;SEASHELLS;104;50
266300;;;VEV_5300;SEASHELLS;52;50
266300;;;VEV_5400;SEASHELLS;18;50
266300;;;VEV_5500;SEASHELLS;8;50
266300;;;VEV_6000;SEASHELLS;1;50
266300;;;VEV_6500;SEASHELLS;1;50
267700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
267700;;;VEV_4000;SEASHELLS;1260;50
267700;;;VEV_4500;SEASHELLS;762;50
267700;;;VEV_5000;SEASHELLS;269;50
267700;;;VEV_5100;SEASHELLS;181;50
267700;;;VEV_5200;SEASHELLS;105;50
267700;;;VEV_5300;SEASHELLS;53;50
267700;;;VEV_5400;SEASHELLS;19;50
267700;;;VEV_5500;SEASHELLS;7;50
267700;;;VEV_6000;SEASHELLS;0;50
267700;;;VEV_6500;SEASHELLS;0;50
269200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5272;50
269200;;;VEV_4000;SEASHELLS;1280;50
269200;;;VEV_4500;SEASHELLS;777;50
269200;;;VEV_5000;SEASHELLS;274;50
269200;;;VEV_5100;SEASHELLS;183;50
269200;;;VEV_5200;SEASHELLS;108;50
269200;;;VEV_5300;SEASHELLS;55;50
269200;;;VEV_5400;SEASHELLS;19;50
269200;;;VEV_5500;SEASHELLS;9;50
269200;;;VEV_6000;SEASHELLS;1;50
269200;;;VEV_6500;SEASHELLS;1;50
270600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5270;50
270600;;;VEV_4000;SEASHELLS;1261;50
270600;;;VEV_4500;SEASHELLS;763;50
270600;;;VEV_5000;SEASHELLS;271;50
270600;;;VEV_5100;SEASHELLS;180;50
270600;;;VEV_5200;SEASHELLS;105;50
270600;;;VEV_5300;SEASHELLS;53;50
270600;;;VEV_5400;SEASHELLS;18;50
270600;;;VEV_5500;SEASHELLS;7;50
270600;;;VEV_6000;SEASHELLS;0;50
270600;;;VEV_6500;SEASHELLS;0;50
271700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
271700;;;VEV_4000;SEASHELLS;1256;50
271700;;;VEV_4500;SEASHELLS;759;50
271700;;;VEV_5000;SEASHELLS;268;50
271700;;;VEV_5100;SEASHELLS;177;50
271700;;;VEV_5200;SEASHELLS;104;50
271700;;;VEV_5300;SEASHELLS;52;50
271700;;;VEV_5400;SEASHELLS;18;50
271700;;;VEV_5500;SEASHELLS;7;50
271700;;;VEV_6000;SEASHELLS;0;50
271700;;;VEV_6500;SEASHELLS;0;50
275000;;;VELVETFRUIT_EXTRACT;SEASHELLS;5272;50
275000;;;VEV_4000;SEASHELLS;1280;50
275000;;;VEV_4500;SEASHELLS;777;50
275000;;;VEV_5000;SEASHELLS;275;50
275000;;;VEV_5100;SEASHELLS;182;50
275000;;;VEV_5200;SEASHELLS;107;50
275000;;;VEV_5300;SEASHELLS;54;50
275000;;;VEV_5400;SEASHELLS;19;50
275000;;;VEV_5500;SEASHELLS;9;50
275000;;;VEV_6000;SEASHELLS;1;50
275000;;;VEV_6500;SEASHELLS;1;50
275700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
275700;;;VEV_4000;SEASHELLS;1260;50
275700;;;VEV_4500;SEASHELLS;764;50
275700;;;VEV_5000;SEASHELLS;271;50
275700;;;VEV_5100;SEASHELLS;179;50
275700;;;VEV_5200;SEASHELLS;106;50
275700;;;VEV_5300;SEASHELLS;52;50
275700;;;VEV_5400;SEASHELLS;18;50
275700;;;VEV_5500;SEASHELLS;8;50
275700;;;VEV_6000;SEASHELLS;0;50
275700;;;VEV_6500;SEASHELLS;0;50
278700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
278700;;;VEV_4000;SEASHELLS;1260;50
278700;;;VEV_4500;SEASHELLS;762;50
278700;;;VEV_5000;SEASHELLS;270;50
278700;;;VEV_5100;SEASHELLS;180;50
278700;;;VEV_5200;SEASHELLS;105;50
278700;;;VEV_5300;SEASHELLS;52;50
278700;;;VEV_5400;SEASHELLS;18;50
278700;;;VEV_5500;SEASHELLS;8;50
278700;;;VEV_6000;SEASHELLS;0;50
278700;;;VEV_6500;SEASHELLS;0;50
279800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5262;50
279800;;;VEV_4000;SEASHELLS;1270;50
279800;;;VEV_4500;SEASHELLS;767;50
279800;;;VEV_5000;SEASHELLS;267;50
279800;;;VEV_5100;SEASHELLS;176;50
279800;;;VEV_5200;SEASHELLS;100;50
279800;;;VEV_5300;SEASHELLS;51;50
279800;;;VEV_5400;SEASHELLS;18;50
279800;;;VEV_5500;SEASHELLS;8;50
279800;;;VEV_6000;SEASHELLS;1;50
279800;;;VEV_6500;SEASHELLS;1;50
280800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5270;50
280800;;;VEV_4000;SEASHELLS;1278;50
280800;;;VEV_4500;SEASHELLS;775;50
280800;;;VEV_5000;SEASHELLS;274;50
280800;;;VEV_5100;SEASHELLS;182;50
280800;;;VEV_5200;SEASHELLS;105;50
280800;;;VEV_5300;SEASHELLS;54;50
280800;;;VEV_5400;SEASHELLS;19;50
280800;;;VEV_5500;SEASHELLS;9;50
280800;;;VEV_6000;SEASHELLS;1;50
280800;;;VEV_6500;SEASHELLS;1;50
281300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5272;50
281300;;;VEV_4000;SEASHELLS;1280;50
281300;;;VEV_4500;SEASHELLS;777;50
281300;;;VEV_5000;SEASHELLS;275;50
281300;;;VEV_5100;SEASHELLS;183;50
281300;;;VEV_5200;SEASHELLS;106;50
281300;;;VEV_5300;SEASHELLS;55;50
281300;;;VEV_5400;SEASHELLS;19;50
281300;;;VEV_5500;SEASHELLS;9;50
281300;;;VEV_6000;SEASHELLS;1;50
281300;;;VEV_6500;SEASHELLS;1;50
281600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5276;50
281600;;;VEV_4000;SEASHELLS;1284;50
281600;;;VEV_4500;SEASHELLS;781;50
281600;;;VEV_5000;SEASHELLS;279;50
281600;;;VEV_5100;SEASHELLS;187;50
281600;;;VEV_5200;SEASHELLS;109;50
281600;;;VEV_5300;SEASHELLS;56;50
281600;;;VEV_5400;SEASHELLS;19;50
281600;;;VEV_5500;SEASHELLS;9;50
281600;;;VEV_6000;SEASHELLS;1;50
281600;;;VEV_6500;SEASHELLS;1;50
283200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5278;50
283200;;;VEV_4000;SEASHELLS;1269;50
283200;;;VEV_4500;SEASHELLS;771;50
283200;;;VEV_5000;SEASHELLS;278;50
283200;;;VEV_5100;SEASHELLS;187;50
283200;;;VEV_5200;SEASHELLS;111;50
283200;;;VEV_5300;SEASHELLS;56;50
283200;;;VEV_5400;SEASHELLS;18;50
283200;;;VEV_5500;SEASHELLS;8;50
283200;;;VEV_6000;SEASHELLS;0;50
283200;;;VEV_6500;SEASHELLS;0;50
283400;;;VELVETFRUIT_EXTRACT;SEASHELLS;5275;50
283400;;;VEV_4000;SEASHELLS;1266;50
283400;;;VEV_4500;SEASHELLS;768;50
283400;;;VEV_5000;SEASHELLS;275;50
283400;;;VEV_5100;SEASHELLS;184;50
283400;;;VEV_5200;SEASHELLS;109;50
283400;;;VEV_5300;SEASHELLS;55;50
283400;;;VEV_5400;SEASHELLS;17;50
283400;;;VEV_5500;SEASHELLS;8;50
283400;;;VEV_6000;SEASHELLS;0;50
283400;;;VEV_6500;SEASHELLS;0;50
283700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5273;50
283700;;;VEV_4000;SEASHELLS;1264;50
283700;;;VEV_4500;SEASHELLS;766;50
283700;;;VEV_5000;SEASHELLS;274;50
283700;;;VEV_5100;SEASHELLS;183;50
283700;;;VEV_5200;SEASHELLS;108;50
283700;;;VEV_5300;SEASHELLS;54;50
283700;;;VEV_5400;SEASHELLS;17;50
283700;;;VEV_5500;SEASHELLS;8;50
283700;;;VEV_6000;SEASHELLS;0;50
283700;;;VEV_6500;SEASHELLS;0;50
285600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
285600;;;VEV_4000;SEASHELLS;1276;50
285600;;;VEV_4500;SEASHELLS;773;50
285600;;;VEV_5000;SEASHELLS;271;50
285600;;;VEV_5100;SEASHELLS;180;50
285600;;;VEV_5200;SEASHELLS;107;50
285600;;;VEV_5300;SEASHELLS;53;50
285600;;;VEV_5400;SEASHELLS;18;50
285600;;;VEV_5500;SEASHELLS;9;50
285600;;;VEV_6000;SEASHELLS;1;50
285600;;;VEV_6500;SEASHELLS;1;50
287800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
287800;;;VEV_4000;SEASHELLS;1275;50
287800;;;VEV_4500;SEASHELLS;772;50
287800;;;VEV_5000;SEASHELLS;271;50
287800;;;VEV_5100;SEASHELLS;178;50
287800;;;VEV_5200;SEASHELLS;106;50
287800;;;VEV_5300;SEASHELLS;53;50
287800;;;VEV_5400;SEASHELLS;18;50
287800;;;VEV_5500;SEASHELLS;8;50
287800;;;VEV_6000;SEASHELLS;1;50
287800;;;VEV_6500;SEASHELLS;1;50
288600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5277;50
288600;;;VEV_4000;SEASHELLS;1285;50
288600;;;VEV_4500;SEASHELLS;783;50
288600;;;VEV_5000;SEASHELLS;279;50
288600;;;VEV_5100;SEASHELLS;187;50
288600;;;VEV_5200;SEASHELLS;112;50
288600;;;VEV_5300;SEASHELLS;56;50
288600;;;VEV_5400;SEASHELLS;19;50
288600;;;VEV_5500;SEASHELLS;9;50
288600;;;VEV_6000;SEASHELLS;1;50
288600;;;VEV_6500;SEASHELLS;1;50
289300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5274;50
289300;;;VEV_4000;SEASHELLS;1266;50
289300;;;VEV_4500;SEASHELLS;768;50
289300;;;VEV_5000;SEASHELLS;275;50
289300;;;VEV_5100;SEASHELLS;184;50
289300;;;VEV_5200;SEASHELLS;110;50
289300;;;VEV_5300;SEASHELLS;55;50
289300;;;VEV_5400;SEASHELLS;17;50
289300;;;VEV_5500;SEASHELLS;7;50
289300;;;VEV_6000;SEASHELLS;0;50
289300;;;VEV_6500;SEASHELLS;0;50
292800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5265;50
292800;;;VEV_4000;SEASHELLS;1257;50
292800;;;VEV_4500;SEASHELLS;759;50
292800;;;VEV_5000;SEASHELLS;267;50
292800;;;VEV_5100;SEASHELLS;176;50
292800;;;VEV_5200;SEASHELLS;105;50
292800;;;VEV_5300;SEASHELLS;52;50
292800;;;VEV_5400;SEASHELLS;16;50
292800;;;VEV_5500;SEASHELLS;7;50
292800;;;VEV_6000;SEASHELLS;0;50
292800;;;VEV_6500;SEASHELLS;0;50
295800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5265;50
295800;;;VEV_4000;SEASHELLS;1262;50
295800;;;VEV_4500;SEASHELLS;759;50
295800;;;VEV_5000;SEASHELLS;268;50
295800;;;VEV_5100;SEASHELLS;177;50
295800;;;VEV_5200;SEASHELLS;106;50
295800;;;VEV_5300;SEASHELLS;52;50
295800;;;VEV_5400;SEASHELLS;17;50
295800;;;VEV_5500;SEASHELLS;7;50
295800;;;VEV_6000;SEASHELLS;0;50
295800;;;VEV_6500;SEASHELLS;0;50
297700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
297700;;;VEV_4000;SEASHELLS;1252;50
297700;;;VEV_4500;SEASHELLS;754;50
297700;;;VEV_5000;SEASHELLS;263;50
297700;;;VEV_5100;SEASHELLS;174;50
297700;;;VEV_5200;SEASHELLS;103;50
297700;;;VEV_5300;SEASHELLS;50;50
297700;;;VEV_5400;SEASHELLS;17;50
297700;;;VEV_5500;SEASHELLS;7;50
297700;;;VEV_6000;SEASHELLS;0;50
297700;;;VEV_6500;SEASHELLS;0;50
299100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5262;50
299100;;;VEV_4000;SEASHELLS;1254;50
299100;;;VEV_4500;SEASHELLS;756;50
299100;;;VEV_5000;SEASHELLS;265;50
299100;;;VEV_5100;SEASHELLS;174;50
299100;;;VEV_5200;SEASHELLS;103;50
299100;;;VEV_5300;SEASHELLS;50;50
299100;;;VEV_5400;SEASHELLS;17;50
299100;;;VEV_5500;SEASHELLS;8;50
299100;;;VEV_6000;SEASHELLS;0;50
299100;;;VEV_6500;SEASHELLS;0;50
301200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5259;50
301200;;;VEV_4000;SEASHELLS;1252;50
301200;;;VEV_4500;SEASHELLS;754;50
301200;;;VEV_5000;SEASHELLS;263;50
301200;;;VEV_5100;SEASHELLS;174;50
301200;;;VEV_5200;SEASHELLS;102;50
301200;;;VEV_5300;SEASHELLS;50;50
301200;;;VEV_5400;SEASHELLS;16;50
301200;;;VEV_5500;SEASHELLS;7;50
301200;;;VEV_6000;SEASHELLS;0;50
301200;;;VEV_6500;SEASHELLS;0;50
305900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
305900;;;VEV_4000;SEASHELLS;1275;50
305900;;;VEV_4500;SEASHELLS;772;50
305900;;;VEV_5000;SEASHELLS;272;50
305900;;;VEV_5100;SEASHELLS;180;50
305900;;;VEV_5200;SEASHELLS;106;50
305900;;;VEV_5300;SEASHELLS;53;50
305900;;;VEV_5400;SEASHELLS;19;50
305900;;;VEV_5500;SEASHELLS;8;50
305900;;;VEV_6000;SEASHELLS;1;50
305900;;;VEV_6500;SEASHELLS;1;50
306500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
306500;;;VEV_4000;SEASHELLS;1277;50
306500;;;VEV_4500;SEASHELLS;774;50
306500;;;VEV_5000;SEASHELLS;272;50
306500;;;VEV_5100;SEASHELLS;182;50
306500;;;VEV_5200;SEASHELLS;106;50
306500;;;VEV_5300;SEASHELLS;53;50
306500;;;VEV_5400;SEASHELLS;19;50
306500;;;VEV_5500;SEASHELLS;8;50
306500;;;VEV_6000;SEASHELLS;1;50
306500;;;VEV_6500;SEASHELLS;1;50
306800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5272;50
306800;;;VEV_4000;SEASHELLS;1279;50
306800;;;VEV_4500;SEASHELLS;777;50
306800;;;VEV_5000;SEASHELLS;275;50
306800;;;VEV_5100;SEASHELLS;184;50
306800;;;VEV_5200;SEASHELLS;108;50
306800;;;VEV_5300;SEASHELLS;54;50
306800;;;VEV_5400;SEASHELLS;19;50
306800;;;VEV_5500;SEASHELLS;8;50
306800;;;VEV_6000;SEASHELLS;1;50
306800;;;VEV_6500;SEASHELLS;1;50
307100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5275;50
307100;;;VEV_4000;SEASHELLS;1282;50
307100;;;VEV_4500;SEASHELLS;780;50
307100;;;VEV_5000;SEASHELLS;278;50
307100;;;VEV_5100;SEASHELLS;187;50
307100;;;VEV_5200;SEASHELLS;110;50
307100;;;VEV_5300;SEASHELLS;55;50
307100;;;VEV_5400;SEASHELLS;20;50
307100;;;VEV_5500;SEASHELLS;9;50
307100;;;VEV_6000;SEASHELLS;1;50
307100;;;VEV_6500;SEASHELLS;1;50
309500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5273;50
309500;;;VEV_4000;SEASHELLS;1281;50
309500;;;VEV_4500;SEASHELLS;778;50
309500;;;VEV_5000;SEASHELLS;276;50
309500;;;VEV_5100;SEASHELLS;184;50
309500;;;VEV_5200;SEASHELLS;109;50
309500;;;VEV_5300;SEASHELLS;54;50
309500;;;VEV_5400;SEASHELLS;19;50
309500;;;VEV_5500;SEASHELLS;9;50
309500;;;VEV_6000;SEASHELLS;1;50
309500;;;VEV_6500;SEASHELLS;1;50
310900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5272;50
310900;;;VEV_4000;SEASHELLS;1263;50
310900;;;VEV_4500;SEASHELLS;766;50
310900;;;VEV_5000;SEASHELLS;272;50
310900;;;VEV_5100;SEASHELLS;181;50
310900;;;VEV_5200;SEASHELLS;107;50
310900;;;VEV_5300;SEASHELLS;54;50
310900;;;VEV_5400;SEASHELLS;19;50
310900;;;VEV_5500;SEASHELLS;8;50
310900;;;VEV_6000;SEASHELLS;0;50
310900;;;VEV_6500;SEASHELLS;0;50
311300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
311300;;;VEV_4000;SEASHELLS;1258;50
311300;;;VEV_4500;SEASHELLS;761;50
311300;;;VEV_5000;SEASHELLS;269;50
311300;;;VEV_5100;SEASHELLS;178;50
311300;;;VEV_5200;SEASHELLS;104;50
311300;;;VEV_5300;SEASHELLS;52;50
311300;;;VEV_5400;SEASHELLS;19;50
311300;;;VEV_5500;SEASHELLS;8;50
311300;;;VEV_6000;SEASHELLS;0;50
311300;;;VEV_6500;SEASHELLS;0;50
313000;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
313000;;;VEV_4000;SEASHELLS;1271;50
313000;;;VEV_4500;SEASHELLS;768;50
313000;;;VEV_5000;SEASHELLS;268;50
313000;;;VEV_5100;SEASHELLS;175;50
313000;;;VEV_5200;SEASHELLS;102;50
313000;;;VEV_5300;SEASHELLS;51;50
313000;;;VEV_5400;SEASHELLS;18;50
313000;;;VEV_5500;SEASHELLS;8;50
313000;;;VEV_6000;SEASHELLS;1;50
313000;;;VEV_6500;SEASHELLS;1;50
315200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
315200;;;VEV_4000;SEASHELLS;1274;50
315200;;;VEV_4500;SEASHELLS;771;50
315200;;;VEV_5000;SEASHELLS;270;50
315200;;;VEV_5100;SEASHELLS;177;50
315200;;;VEV_5200;SEASHELLS;103;50
315200;;;VEV_5300;SEASHELLS;52;50
315200;;;VEV_5400;SEASHELLS;19;50
315200;;;VEV_5500;SEASHELLS;9;50
315200;;;VEV_6000;SEASHELLS;1;50
315200;;;VEV_6500;SEASHELLS;1;50
316100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
316100;;;VEV_4000;SEASHELLS;1258;50
316100;;;VEV_4500;SEASHELLS;760;50
316100;;;VEV_5000;SEASHELLS;268;50
316100;;;VEV_5100;SEASHELLS;178;50
316100;;;VEV_5200;SEASHELLS;103;50
316100;;;VEV_5300;SEASHELLS;52;50
316100;;;VEV_5400;SEASHELLS;18;50
316100;;;VEV_5500;SEASHELLS;8;50
316100;;;VEV_6000;SEASHELLS;0;50
316100;;;VEV_6500;SEASHELLS;0;50
316700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5265;50
316700;;;VEV_4000;SEASHELLS;1257;50
316700;;;VEV_4500;SEASHELLS;759;50
316700;;;VEV_5000;SEASHELLS;267;50
316700;;;VEV_5100;SEASHELLS;178;50
316700;;;VEV_5200;SEASHELLS;103;50
316700;;;VEV_5300;SEASHELLS;52;50
316700;;;VEV_5400;SEASHELLS;18;50
316700;;;VEV_5500;SEASHELLS;8;50
316700;;;VEV_6000;SEASHELLS;0;50
316700;;;VEV_6500;SEASHELLS;0;50
319200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
319200;;;VEV_4000;SEASHELLS;1252;50
319200;;;VEV_4500;SEASHELLS;754;50
319200;;;VEV_5000;SEASHELLS;263;50
319200;;;VEV_5100;SEASHELLS;175;50
319200;;;VEV_5200;SEASHELLS;100;50
319200;;;VEV_5300;SEASHELLS;51;50
319200;;;VEV_5400;SEASHELLS;17;50
319200;;;VEV_5500;SEASHELLS;8;50
319200;;;VEV_6000;SEASHELLS;0;50
319200;;;VEV_6500;SEASHELLS;0;50
320900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5256;50
320900;;;VEV_4000;SEASHELLS;1263;50
320900;;;VEV_4500;SEASHELLS;762;50
320900;;;VEV_5000;SEASHELLS;261;50
320900;;;VEV_5100;SEASHELLS;172;50
320900;;;VEV_5200;SEASHELLS;99;50
320900;;;VEV_5300;SEASHELLS;50;50
320900;;;VEV_5400;SEASHELLS;17;50
320900;;;VEV_5500;SEASHELLS;8;50
320900;;;VEV_6000;SEASHELLS;1;50
320900;;;VEV_6500;SEASHELLS;1;50
323700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
323700;;;VEV_4000;SEASHELLS;1261;50
323700;;;VEV_4500;SEASHELLS;763;50
323700;;;VEV_5000;SEASHELLS;271;50
323700;;;VEV_5100;SEASHELLS;181;50
323700;;;VEV_5200;SEASHELLS;106;50
323700;;;VEV_5300;SEASHELLS;54;50
323700;;;VEV_5400;SEASHELLS;19;50
323700;;;VEV_5500;SEASHELLS;7;50
323700;;;VEV_6000;SEASHELLS;0;50
323700;;;VEV_6500;SEASHELLS;0;50
323900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5264;50
323900;;;VEV_4000;SEASHELLS;1257;50
323900;;;VEV_4500;SEASHELLS;759;50
323900;;;VEV_5000;SEASHELLS;267;50
323900;;;VEV_5100;SEASHELLS;178;50
323900;;;VEV_5200;SEASHELLS;104;50
323900;;;VEV_5300;SEASHELLS;53;50
323900;;;VEV_5400;SEASHELLS;18;50
323900;;;VEV_5500;SEASHELLS;7;50
323900;;;VEV_6000;SEASHELLS;0;50
323900;;;VEV_6500;SEASHELLS;0;50
324900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5259;50
324900;;;VEV_4000;SEASHELLS;1252;50
324900;;;VEV_4500;SEASHELLS;754;50
324900;;;VEV_5000;SEASHELLS;264;50
324900;;;VEV_5100;SEASHELLS;175;50
324900;;;VEV_5200;SEASHELLS;101;50
324900;;;VEV_5300;SEASHELLS;51;50
324900;;;VEV_5400;SEASHELLS;18;50
324900;;;VEV_5500;SEASHELLS;8;50
324900;;;VEV_6000;SEASHELLS;0;50
324900;;;VEV_6500;SEASHELLS;0;50
331100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5271;50
331100;;;VEV_4000;SEASHELLS;1279;50
331100;;;VEV_4500;SEASHELLS;776;50
331100;;;VEV_5000;SEASHELLS;276;50
331100;;;VEV_5100;SEASHELLS;183;50
331100;;;VEV_5200;SEASHELLS;108;50
